chr1	37496184	37593249	-	Mgat4a	NM_001290801
chr1	37542695	37545450	-	4930594C11Rik	NR_024017
chr1	37668520	37776656	-	2010300C02Rik	NM_028096
chr1	37811416	37921927	-	Tsga10	NM_207228
chr1	37929050	37933143	+	Lipt1	NM_001037918
chr1	37935732	37947256	-	Mitd1	NM_026913
chr1	37947321	37955183	+	Mrpl30	NM_027098
chr1	37962767	37973338	-	Lyg2	NM_001033427
chr1	38003582	38014604	-	Lyg1	NM_027111
chr1	38040711	38054053	-	Txndc9	NM_172054
chr1	38054854	38112424	+	Eif5b	NM_198303
chr1	38109630	38186511	-	Rev1	NM_019570
chr1	38188927	38216737	+	Gm5099	NR_151587
chr1	38232835	38684089	-	Aff3	NM_001290814
chr1	38850513	38893532	-	Lonrf2	NM_001029878
chr1	38920717	38955005	-	Chst10	NM_145142
chr1	38995993	39007121	+	Nms	NM_001011684
chr1	39044658	39054081	+	Pdcl3	NM_026850
chr1	39243740	39243837	-	Mir6349	NR_105767
chr1	39251116	39420085	+	Npas2	NM_008719
chr1	39424695	39428755	+	Rpl31	NM_053257
chr1	39430157	39535600	-	Tbc1d8	NM_001357522
chr1	39592545	39603722	+	Cnot11	NM_028043
chr1	39605591	39605685	-	Snord89	NR_028555
chr1	39608143	39634192	-	Rnf149	NM_001033135
chr1	39675250	39708027	-	Creg2	NM_170597
chr1	39722145	39777834	-	Rfx8	NM_001145660
chr1	39860985	39862177	-	Gm3646	NM_001177348
chr1	39899272	39904175	-	1700066B17Rik	NR_040465
chr1	39957757	40083155	+	Map4k4	NM_001252202
chr1	40133056	40142696	-	Gm16894	NR_037980
chr1	40141558	40182075	+	Il1r2	NM_001360801
chr1	40281924	40373022	+	Il1r1	NM_008362
chr1	40381433	40424398	+	Il1rl2	NM_133193
chr1	40496473	40505256	+	Il1rl1	NM_010743
chr1	40522465	40548425	+	Il18r1	NM_001161843
chr1	40572206	40608550	+	Il18rap	NM_010553
chr1	40637071	40687576	+	Slc9a4	NM_177084
chr1	40738556	40825730	+	Slc9a2	NM_001033289
chr1	40828884	40847502	-	Mfsd9	NM_172499
chr1	40862445	40912112	+	Tmem182	NM_001081198
chr1	41224404	41238097	-	4930448I06Rik	NR_040475
chr1	42705044	42751670	-	Pantr1	NR_027826
chr1	42752612	42757054	+	Pou3f3	NM_008900
chr1	42757180	42760021	+	2900092D14Rik	NR_027891
chr1	42763907	42770299	-	Pantr2	NR_110495
chr1	42807556	42809731	+	Dalir	NR_130904
chr1	42908077	42962528	+	Mrps9	NM_023514
chr1	43009716	43092294	+	Gpr45	NM_053107
chr1	43104044	43149331	-	Tgfbrap1	NM_001357299
chr1	43155554	43172791	+	AI597479	NM_133818
chr1	43179915	43220806	-	Fhl2	NM_010212
chr1	43502595	43627363	+	Nck2	NM_010879
chr1	43787446	43799409	+	Ecrg4	NM_024283
chr1	43803805	43884684	-	Uxs1	NM_001368288
chr1	43990838	44059845	+	Tpp2	NM_009418
chr1	44066252	44076851	-	Mettl21c	NM_001013799
chr1	44143457	44159286	-	Tex30	NM_001356297
chr1	44163390	44175618	-	Poglut2	NM_023645
chr1	44176812	44201616	+	Bivm	NM_144558
chr1	44204588	44238105	+	Ercc5	NM_011729
chr1	44260914	44275776	-	Mettl21e	NM_207281
chr1	44608515	44853681	+	Gulp1	NM_028450
chr1	44796519	44801794	-	4930521E06Rik	NR_040602
chr1	45368382	45406551	+	Col3a1	NM_009930
chr1	45431175	45560127	-	Col5a2	NM_007737
chr1	45852010	45880483	+	Wdr75	NM_028599
chr1	45964914	45982439	-	Slc40a1	NM_016917
chr1	46077259	46087282	-	Stk-ps2	NR_037691
chr1	46123697	46430391	+	Dnah7b	NM_001368717
chr1	46482362	46864322	+	Dnah7c	NM_001310335
chr1	46864388	46910463	-	Slc39a10	NM_001356416
chr1	47523864	47523969	-	Mir6350	NR_105768
chr1	49301459	49397275	+	C230029F24Rik	NR_151585
chr1	50984366	51244114	+	Tmeff2	NM_019790
chr1	51275229	51390623	-	9330175M20Rik	NR_045151
chr1	51345969	51359804	+	Cavin2	NM_138741
chr1	51526331	51535243	-	Nabp1	NM_028696
chr1	51566348	51653562	-	Gm17767	NR_151621
chr1	51806601	51972822	-	Myo1b	NM_010863
chr1	52065083	52164033	+	Stat4	NM_011487
chr1	52176281	52218709	+	Stat1	NM_001357627
chr1	52220293	52290076	-	Gls	NM_001081081
chr1	52512692	52557292	-	Nab1	NM_008667
chr1	52626857	52637136	-	Gm28178	NR_151614
chr1	52687548	52708763	+	Nemp2	NM_001142647
chr1	52713147	52784162	-	Mfsd6	NM_133829
chr1	52846263	52874532	-	Inpp1	NM_008384
chr1	52901881	52977830	+	Hibch	NM_146108
chr1	52979167	53009684	-	1700019D03Rik	NM_144953
chr1	53118483	53124923	+	Mstn	NM_010834
chr1	53215420	53244461	-	1700019A02Rik	NM_001368200
chr1	53246030	53353872	-	Pms1	NM_153556
chr1	53353938	53367089	+	Ormdl1	NM_145517
chr1	53370467	53383186	+	Osgepl1	NM_001285839
chr1	53401460	53409596	-	Asnsd1	NM_133728
chr1	53405172	53409596	-	Asdurf	NM_001353501
chr1	53453845	53763628	-	Dnah7a	NM_001252070
chr1	53812355	53842059	-	Stk17b	NM_133810
chr1	53906267	53906339	+	Mir7681	NR_106149
chr1	53987658	54251878	-	Hecw2	NM_172655
chr1	54307526	54425571	+	Ccdc150	NM_030025
chr1	54452720	54495870	-	Gtf3c3	NM_001033194
chr1	54529843	54614528	-	Pgap1	NM_001163314
chr1	54702183	54983231	-	Ankrd44	NM_001081433
chr1	55042012	55084322	-	Sf3b1	NM_031179
chr1	55109613	55129546	+	Coq10b	NM_001039710
chr1	55134676	55145087	-	Hspd1	NM_001356512
chr1	55144991	55148161	+	Hspe1	NM_008303
chr1	55188088	55211743	+	Mob4	NM_025283
chr1	55227003	55283626	-	Rftn2	NM_028713
chr1	55294020	55296902	+	Mars2	NM_175439
chr1	55305554	55420597	-	Boll	NM_001368767
chr1	55462789	55811129	+	Plcl1	NM_001114663
chr1	55988084	56028942	+	9130227L01Rik	NR_045837
chr1	56075821	56077047	+	1700003I22Rik	NR_126076
chr1	56692892	56694295	-	Hsfy2	NM_027661
chr1	56850824	57035494	-	Satb2	NM_001358581
chr1	57028312	57032040	+	9130024F11Rik	NR_024326
chr1	57257488	57271840	-	BC055402	NR_037990
chr1	57416065	57434388	-	4930558J18Rik	NR_037999
chr1	57434463	57442266	+	1700066M21Rik	NM_028546
chr1	57445087	57463518	-	Tyw5	NM_001037742
chr1	57463109	57474796	+	Maip1	NM_001081181
chr1	57831704	58005241	+	Spats2l	NM_144882
chr1	58011944	58026928	-	Kctd18	NM_001159865
chr1	58052817	58083121	+	Sgo2a	NM_199007
chr1	58086812	58163254	+	Aox1	NM_009676
chr1	58169979	58257296	+	Aox3	NM_023617
chr1	58267240	58325440	+	Aox4	NM_023631
chr1	58335169	58436108	+	Aox2	NM_001008419
chr1	58449741	58464198	+	Bzw1	NM_025824
chr1	58468831	58480932	-	Clk1	NM_001042634
chr1	58487836	58502330	-	Ppil3	NM_027351
chr1	58501994	58519120	+	Nif3l1	NM_022988
chr1	58519614	58561953	-	Orc2	NM_001271526
chr1	58579649	58643177	-	Fam126b	NM_172513
chr1	58643240	58652808	+	Ndufb3	NM_025597
chr1	58709484	58712675	+	Gm20257	NR_045007
chr1	58714964	58749289	-	Flacc1	NM_001347056
chr1	58787395	58815726	+	Cflar	NM_001293805
chr1	58859345	58904347	+	Casp8	NM_001080126
chr1	58957293	59030326	-	Trak2	NM_172406
chr1	59030365	59051965	+	Stradb	NM_172656
chr1	59107349	59151744	-	C2cd6	NM_175200
chr1	59157427	59177252	-	Tmem237	NM_001361413
chr1	59177778	59220233	-	Mpp4	NM_001164682
chr1	59219599	59293937	-	Als2	NM_001159948
chr1	59313749	59409340	+	Cdk15	NM_001033373
chr1	59538990	59543799	+	Fzd7	NM_008057
chr1	59581137	59693260	+	Gm973	NM_001357842
chr1	59696277	59727678	-	Sumo1	NM_009460
chr1	59741849	59768354	+	Nop58	NM_018868
chr1	59748801	59748854	+	Snord70	NR_028554
chr1	59761651	59761714	+	Snord11	NR_028521
chr1	59821122	59934925	+	Bmpr2	NM_007561
chr1	59969849	60042192	+	Fam117b	NM_001037725
chr1	60077634	60099966	-	Ica1l	NM_001316695
chr1	60133711	60155344	-	Wdr12	NM_001199060
chr1	60155090	60210797	+	Carf	NM_139150
chr1	60237442	60391549	+	Nbeal1	NM_173444
chr1	60400143	60444904	+	Cyp20a1	NM_030013
chr1	60466462	60538007	+	Abi2	NM_001198571
chr1	60540028	60623609	-	Raph1	NM_001045513
chr1	60803231	60830203	+	Cd28	NM_007642
chr1	60965868	60972676	+	Ctla4	NM_009843
chr1	61034757	61057164	+	Icos	NM_017480
chr1	61435275	61452748	+	9530026F06Rik	NR_040483
chr1	61685397	62688858	+	Pard3b	NM_001081050
chr1	62177682	62182683	-	Pard3bos2	NR_151537
chr1	62749890	62843665	+	Nrp2	NM_001077406
chr1	62837491	62841306	-	4930487H11Rik	NR_040601
chr1	63094374	63160841	-	Ino80d	NM_001081436
chr1	63161044	63204869	+	Ino80dos	NR_045915
chr1	63190165	63223396	-	Ndufs1	NM_145518
chr1	63223404	63227060	+	Eef1b2	NM_018796
chr1	63225596	63225709	+	Snora41	NR_028558
chr1	63229144	63257290	-	Gpr1	NM_001357045
chr1	63319842	63361149	+	Zdbf2	NM_028673
chr1	63492464	63642675	+	Adam23	NM_011780
chr1	63662541	63667395	+	Gm39653	NM_001370842
chr1	63669424	63733501	-	Dytn	NM_001081658
chr1	63745400	63776892	-	Mdh1b	NM_029696
chr1	63777198	63799959	+	Fastkd2	NM_172422
chr1	63801482	63815841	-	4933402D24Rik	NM_001256158
chr1	64011300	64015573	+	Gm13749	NR_027824
chr1	64082246	64167963	-	Klf7	NM_033563
chr1	64089011	64089075	-	Mir6899	NR_105864
chr1	64579377	64651122	+	Creb1	NM_009952
chr1	64653046	64664338	-	Mettl21a	NM_001368284
chr1	64726442	64737233	-	2810408I11Rik	NR_038009
chr1	64737918	64772216	+	Ccnyl1	NM_001097644
chr1	64777131	64784324	-	Fzd5	NM_022721
chr1	64835694	65003398	-	Plekhm3	NM_001039493
chr1	65059651	65079333	-	Akr1cl	NM_027582
chr1	65095130	65097737	-	Cryge	NM_007777
chr1	65108411	65110014	-	Crygd	NM_007776
chr1	65118098	65120106	-	Crygc	NM_007775
chr1	65126795	65128864	-	Crygb	NM_144761
chr1	65146962	65149937	-	Cryga	NM_007774
chr1	65151858	65169788	-	D630023F18Rik	NM_001285882
chr1	65205189	65225716	-	Idh1	NM_010497
chr1	65233258	65325270	+	Pikfyve	NM_011086
chr1	65357830	65435818	+	Pth2r	NM_139270
chr1	65973095	65974886	+	Crygf	NM_027010
chr1	66221902	66489157	+	Map2	NM_008632
chr1	66514507	66745724	+	Unc80	NM_175510
chr1	66747404	66766379	+	Rpe	NM_001310644
chr1	66765816	66864169	-	Kansl1l	NM_001122738
chr1	66877412	66909883	-	Acadl	NM_007381
chr1	66970869	66981940	-	Myl1	NM_001113387
chr1	67047090	67085446	-	Lancl1	NM_021295
chr1	67169600	67277841	+	Cps1	NM_001080809
chr1	68078760	69154633	-	Erbb4	NM_010154
chr1	69577783	69732534	-	Ikzf2	NM_011770
chr1	69873543	70771706	+	Spag16	NM_029160
chr1	70772288	70931971	+	Vwc2l	NM_177164
chr1	71074108	71149546	-	Bard1	NM_007525
chr1	71289663	71461484	-	Abca12	NM_175210
chr1	71603729	71625977	+	Atic	NM_026195
chr1	71632046	71699808	-	Fn1	NM_001276410
chr1	71699908	71709417	+	Apol7d	NR_040308
chr1	71934685	71937778	+	Gm8883	NR_027659
chr1	72005571	72051769	-	4933417E11Rik	NR_040454
chr1	72205806	72258881	-	Mreg	NM_001005423
chr1	72290566	72321443	+	D230017M19Rik	NR_155355
chr1	72305745	72330895	-	Pecr	NM_023523
chr1	72330946	72349569	+	Tmem169	NM_175564
chr1	72353994	72441527	+	Xrcc5	NM_001357520
chr1	72473685	72583733	-	March4	NM_001045533
chr1	72629824	72683364	+	Smarcal1	NM_018817
chr1	72689553	72747138	-	Ankar	NM_176980
chr1	72757833	72760387	+	Rpl37a	NM_009084
chr1	72871960	72899045	+	Igfbp2	NM_001310659
chr1	72904638	72921439	-	Igfbp5	NM_010518
chr1	73061648	73062473	-	Tnp1	NM_009407
chr1	73071159	73072082	+	1700027A15Rik	NR_038002
chr1	73437958	73454143	-	Pinc	NR_003202
chr1	73445541	73477353	+	D530049I02Rik	NR_040605
chr1	73664954	73911040	-	6030407O03Rik	NR_045311
chr1	73902050	73902149	-	Mir6351	NR_105769
chr1	73956805	74171122	-	Tns1	NM_001289895
chr1	74172114	74194804	+	Rufy4	NM_001170641
chr1	74200567	74207820	+	Cxcr2	NM_009909
chr1	74238359	74241205	-	Cxcr1	NM_178241
chr1	74253127	74253194	-	Mir1928	NR_035449
chr1	74283090	74314783	+	Arpc2	NM_001357387
chr1	74325173	74326163	+	Gpbar1	NM_174985
chr1	74326413	74331312	-	Aamp	NM_146110
chr1	74331607	74400266	+	Pnkd	NM_001039509
chr1	74334820	74350910	-	Tmbim1	NM_027154
chr1	74408681	74415895	+	Catip	NM_001033345
chr1	74421776	74432625	+	Slc11a1	NM_013612
chr1	74438182	74443859	+	Ctdsp1	NM_153088
chr1	74440883	74440968	+	Mir26b	NR_029743
chr1	74455957	74482134	+	Vil1	NM_009509
chr1	74482083	74552395	-	Usp37	NM_001310662
chr1	74552633	74577416	+	Cnot9	NM_021383
chr1	74590933	74612551	+	Plcd4	NM_148937
chr1	74612999	74634602	-	Zfp142	NM_001310668
chr1	74634862	74639017	+	Bcs1l	NM_001305652
chr1	74640321	74647971	-	Rnf25	NM_001305230
chr1	74648028	74683467	+	Stk36	NM_175031
chr1	74708275	74748406	+	Ttll4	NM_001014974
chr1	74760108	74784471	+	Cyp27a1	NM_024264
chr1	74785495	74795529	-	Prkag3	NM_153744
chr1	74818465	74831893	+	Wnt6	NM_009526
chr1	74838592	74850749	+	Wnt10a	NM_009518
chr1	74897468	74926527	+	Gm16582	NR_151618
chr1	74901602	74904306	+	Cdk5r2	NM_009872
chr1	74928082	74931982	-	Fev	NM_153111
chr1	74936507	74939717	-	Cryba2	NM_021541
chr1	74947231	74947295	-	Mir375	NR_029876
chr1	74948653	74982173	-	Cfap65	NM_001039495
chr1	74991888	74998246	-	Ihh	NM_010544
chr1	75013919	75121800	-	Nhej1	NM_029342
chr1	75122115	75130464	-	Slc23a3	NM_194333
chr1	75132335	75139285	-	Cnppd1	NM_026977
chr1	75139359	75144483	+	Retreg2	NM_001305231
chr1	75165219	75168200	+	Zfand2b	NM_001159906
chr1	75168214	75176966	-	Abcb6	NM_023732
chr1	75177434	75188584	-	Atg9a	NM_001288613
chr1	75188733	75192113	+	Ankzf1	NM_001267620
chr1	75194809	75207353	-	Glb1l	NM_029010
chr1	75207403	75212181	+	Stk16	NM_011494
chr1	75211546	75215869	-	Tuba4a	NM_009447
chr1	75216669	75220229	-	A630095N17Rik	NM_001243091
chr1	75232997	75242267	+	Dnajb2	NM_020266
chr1	75243615	75260783	-	Ptprn	NM_008985
chr1	75268771	75274990	-	Resp18	NM_009049
chr1	75305139	75313592	-	Dnpep	NM_016878
chr1	75356866	75365154	+	Des	NM_010043
chr1	75364784	75371590	-	Gm15179	NR_037976
chr1	75371871	75428881	+	Speg	NM_007463
chr1	75432510	75439754	+	Gmppa	NM_133708
chr1	75447084	75470915	+	Asic4	NM_183022
chr1	75471143	75476046	-	Chpf	NM_001001565
chr1	75476106	75482268	+	Tmem198	NM_177056
chr1	75482399	75503027	-	Obsl1	NM_178884
chr1	75503651	75506941	+	Inha	NM_010564
chr1	75518103	75533910	+	Stk11ip	NM_027886
chr1	75542840	75556006	+	Slc4a3	NM_009208
chr1	76485707	76498603	+	Gm17751	NR_038012
chr1	76506134	76506218	+	Mir6343	NR_105761
chr1	77363759	77511663	-	Epha4	NM_007936
chr1	77493227	77493343	-	Mir6352	NR_105770
chr1	78097841	78193711	-	Pax3	NM_008781
chr1	78306920	78416861	+	Sgpp2	NM_001004173
chr1	78414532	78485472	-	Farsb	NM_001278075
chr1	78507634	78534748	+	Mogat1	NM_026713
chr1	78654399	78704318	+	Acsl3	NM_001136222
chr1	78655014	78664176	+	Utp14b	NM_001136226
chr1	78788197	79221086	-	Gm29536	NR_151519
chr1	78813485	78816607	+	Kcne4	NM_021342
chr1	79430942	79436601	-	Scg2	NM_001310680
chr1	79603450	79668547	-	Ap1s3	NM_183027
chr1	79698836	79758344	-	Wdfy1	NM_001111279
chr1	79772592	79778020	+	Mrpl44	NM_001081210
chr1	79790895	79855240	-	Serpine2	NM_009255
chr1	80195273	80210519	-	Fam124b	NM_173425
chr1	80261497	80337265	-	Cul3	NM_001313728
chr1	80442506	80472235	+	1700016L21Rik	NR_040460
chr1	80497642	80661927	-	Dock10	NM_001285927
chr1	81073778	81296671	+	Nyap2	NM_001356398
chr1	82128490	82128594	+	Mir6344	NR_105762
chr1	82229679	82288014	-	Irs1	NM_010570
chr1	82335623	82441941	+	Rhbdd1	NM_001122685
chr1	82447297	82583424	-	Col4a4	NM_007735
chr1	82583495	82718634	+	Col4a3	NM_007734
chr1	82721464	82748964	+	Mff	NM_001310697
chr1	82753221	82765036	-	Tm4sf20	NM_001368252
chr1	82836034	82897576	+	Agfg1	NM_010472
chr1	83009097	83035023	-	Slc19a3	NM_030556
chr1	83057504	83058496	+	Krtap28-13	NM_027778
chr1	83113340	83115742	+	Ccl20	NM_001159738
chr1	83156336	83207147	+	Daw1	NM_027725
chr1	83252018	83404775	-	Sphkap	NM_001356547
chr1	84032867	84281220	-	Pid1	NM_001003948
chr1	84215423	84215536	-	Mir6353	NR_105771
chr1	84366413	84692796	-	Dner	NM_152915
chr1	84692413	84692490	+	Mir5126	NR_039588
chr1	84717763	84835879	-	Trip12	NM_133975
chr1	84836415	84897061	+	Fbxo36	NM_025386
chr1	84903279	84931658	-	Slc16a14	NM_027921
chr1	85084713	85106428	-	A530032D15Rik	NM_213615
chr1	85196185	85210337	+	Gm7609	NM_001081746
chr1	85242918	85267141	-	C130026I21Rik	NM_175219
chr1	87473474	87495385	-	Sp110	NM_030194
chr1	87497277	87541611	+	Sp140	NM_001013817
chr1	87546562	87579693	+	Sp100	NM_001313714
chr1	87613657	87633181	-	A630001G21Rik	NM_177055
chr1	87648522	87648649	+	Mir8096	NR_106172
chr1	87671845	87681269	+	9930111H07Rik	NR_108086
chr1	87690591	87748152	+	Cab39	NM_001355047
chr1	87791084	87805273	+	Itm2c	NM_022417
chr1	87825057	87828331	+	4933407L21Rik	NR_037692
chr1	87836111	87857630	-	Gpr55	NM_001033290
chr1	87918516	87926533	+	Spata3	NM_027300
