chr6	123840000	124180000	0.5200196962214292
chr6	124780000	124980000	0.6246030928828277
chr6	128800000	129200000	0.7999875819879052
chr6	146320000	146540000	0.9010383468523633
chr6	147160000	147620000	0.31629223954196767
chr7	4120000	4340000	0.829928144337372
chr7	4480000	4760000	-0.6171036885800363
chr7	35580000	35780000	0.17344339575948772
chr7	75080000	75260000	0.5398096491542722
chr7	79520000	80560000	0.6246935816209941
chr7	87720000	88000000	0.7763418932975753
chr7	106740000	106940000	0.7428647226737807
chr7	106940000	107040000	0.2854270779414691
chr7	110840000	111060000	0.37353467884150127
chr7	111060000	111320000	0.38243830048401617
chr7	111320000	111620000	0.7005588330585302
chr7	147340000	148020000	0.9126713222890273
chr8	10800000	11000000	0.7207464124797527
chr8	36920000	37240000	-0.31495583210936384
chr8	47740000	48020000	0.8343657924433422
chr8	48920000	49120000	0.8957768445071039
chr8	55240000	55580000	0.5754321263395905
chr8	82260000	83000000	0.9277457108055538
chr9	8220000	8680000	0.8779421138743952
chr9	32180000	32380000	-0.7890551294439253
chr9	32380000	32740000	0.9548411530377998
chr9	42400000	42760000	0.8798876535960167
chr9	58340000	58520000	0.6594842000780079
chr9	68800000	69140000	0.46680367499119235
chr9	76520000	77220000	-0.1942029009562483
chr9	98940000	99340000	0.910848015382506
